YEAR,MONTH,DAY_OF_MONTH,NEIGHBOURHOOD,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION
179203,2006,6,6,Central Business District,49.28664515,-123.1140115,9,25,1,-1
7362,2003,1,31,Victoria-Fraserview,49.23266228,-123.0588002,22,0,4,-1
121822,2005,11,29,Mount Pleasant,49.26662832,-123.0889458,17,27,1,-1
283272,2009,12,17,Sunset,49.22791546,-123.0851171,21,45,3,-1
480544,2016,10,3,Kitsilano,49.26378765,-123.1483967,15,23,0,-1
366280,2012,12,15,Grandview-Woodland,49.27026837,-123.0695932,11,42,5,-1
60660,2004,3,30,Grandview-Woodland,49.2721686,-123.0758799,19,0,1,-1
99630,2005,2,15,Fairview,49.2680194,-123.1440206,20,0,1,-1
242663,2008,9,8,Central Business District,49.28604054,-123.1186103,16,42,0,-1
162257,2006,4,20,Fairview,49.25714618,-123.1264967,22,30,3,-1
288211,2009,8,25,Killarney,49.22015925,-123.0412811,1,0,1,-1
459624,2015,8,11,Central Business District,49.28390674,-123.1167172,16,32,1,-1
15719,2003,8,6,West End,49.28756012,-123.1272932,7,8,2,-1
271444,2009,6,18,Kerrisdale,49.22660377,-123.1450655,15,30,3,-1
482933,2016,6,12,Grandview-Woodland,49.28020172,-123.0654905,14,0,6,-1
444376,2015,11,14,Killarney,49.23081667,-123.0291767,22,0,5,-1
196903,2007,6,22,West Point Grey,49.258171,-123.1922912,16,0,4,-1
334130,2011,2,13,Marpole,49.20339025,-123.1348399,21,0,6,-1
219648,2007,11,17,West End,49.28521459,-123.1321336,18,0,5,-1
428071,2014,6,17,Kitsilano,49.26819642,-123.1553448,16,0,1,-1
40561,2003,12,2,Grandview-Woodland,49.28665153,-123.0586163,0,10,1,-1
46665,2003,2,8,West End,49.28527008,-123.1345631,22,30,5,-1
353624,2012,6,3,Kensington-Cedar Cottage,49.25866775,-123.0728804,21,11,6,-1
157420,2006,8,9,Fairview,49.27186592,-123.1350876,12,0,2,-1
463715,2015,4,21,Grandview-Woodland,49.26505368,-123.0710557,19,0,1,-1
73979,2004,8,10,Mount Pleasant,49.26274759,-123.0971192,20,0,1,-1
21762,2003,4,30,West End,49.2841972,-123.1327965,11,0,2,-1
198068,2007,9,28,Central Business District,49.28147839,-123.1100445,16,30,4,-1
444443,2015,7,29,Kensington-Cedar Cottage,49.26105651,-123.0629456,5,43,2,-1
172287,2006,5,22,Central Business District,49.27617508,-123.1162217,7,0,0,-1
301689,2010,11,19,Grandview-Woodland,49.28846116,-123.058304,22,0,4,-1
28372,2003,1,23,Grandview-Woodland,49.28838375,-123.0587694,15,0,3,-1
106586,2005,10,22,Grandview-Woodland,49.27757101,-123.0663966,21,44,5,-1
151199,2006,8,9,Oakridge,49.22096605,-123.1238305,8,30,2,-1
174642,2006,3,1,Mount Pleasant,49.26052335,-123.0827884,17,0,2,-1
208432,2007,11,13,Central Business District,49.28650398,-123.1221405,10,0,1,-1
331109,2011,1,27,Riley Park,49.24326293,-123.0999936,15,0,3,-1
13162,2003,2,7,Kitsilano,49.26494167,-123.1683307,1,30,4,-1
242423,2008,4,20,Central Business District,49.28189804,-123.1207383,11,51,6,-1
242321,2008,3,7,Riley Park,49.24714719,-123.1010941,4,18,4,-1
201831,2007,8,24,Kitsilano,49.26839869,-123.1729061,20,0,4,-1
413438,2014,3,16,Fairview,49.26350654,-123.1386236,16,5,6,-1
99731,2005,4,16,Renfrew-Collingwood,49.23821445,-123.0291635,18,48,5,-1
121776,2005,1,4,Riley Park,49.25204209,-123.0959675,23,0,1,-1
235569,2008,3,20,Fairview,49.26340037,-123.1237533,17,20,3,-1
193767,2007,5,14,South Cambie,49.23581352,-123.1192379,0,0,0,-1
441134,2015,9,30,Fairview,49.26516802,-123.1245894,0,33,2,-1
89469,2004,12,11,Central Business District,49.28385728,-123.1063626,15,0,5,-1
231180,2008,10,1,West End,49.29007993,-123.1343676,23,0,2,-1
145531,2006,2,5,Fairview,49.26353163,-123.1317864,9,40,6,-1
520155,2017,5,26,Dunbar-Southlands,49.24425869,-123.1937519,19,30,4,-1
353325,2012,9,15,Grandview-Woodland,49.26967137,-123.0747575,0,0,5,-1
179990,2006,7,13,Riley Park,49.25188976,-123.0919277,18,0,3,-1
212884,2007,4,23,Victoria-Fraserview,49.23041284,-123.0653264,1,0,0,-1
100049,2005,2,11,Grandview-Woodland,49.26228738,-123.0589138,13,45,4,-1
320907,2010,7,1,Central Business District,49.28248082,-123.1182307,12,30,3,-1
529985,2017,5,9,Grandview-Woodland,49.27937927,-123.0674086,3,30,1,-1
496457,2016,3,11,Renfrew-Collingwood,49.2397929,-123.0426062,7,45,4,-1
338922,2011,7,10,Hastings-Sunrise,49.264691,-123.0409955,23,0,6,-1
477449,2016,4,24,Central Business District,49.27983963,-123.1105378,23,0,6,-1
338467,2011,6,18,South Cambie,49.25004822,-123.1207034,20,0,5,-1
107425,2005,11,1,Kitsilano,49.26810975,-123.1495143,18,0,1,-1
211661,2007,4,19,Central Business District,49.27769892,-123.0999015,7,51,3,-1
504445,2016,9,16,Renfrew-Collingwood,49.23880372,-123.0541484,17,30,4,-1
135591,2005,3,20,Sunset,49.21687465,-123.0909228,0,0,6,-1
516780,2017,7,13,Strathcona,49.28029394,-123.0972686,22,43,3,-1
462709,2015,6,24,Central Business District,49.2824676,-123.1070582,9,29,2,-1
488903,2016,1,10,Kitsilano,49.26410767,-123.1725117,16,37,6,-1
232861,2008,11,14,Mount Pleasant,49.25723224,-123.092552,2,7,4,-1
56648,2004,1,23,Kitsilano,49.27088187,-123.1612981,1,30,4,-1
49476,2003,10,18,West End,49.28578211,-123.1265757,19,15,5,-1
255399,2008,11,29,Central Business District,49.2769566,-123.1263986,4,13,5,-1
285828,2009,10,14,Renfrew-Collingwood,49.23904108,-123.0320322,18,0,2,-1
392861,2013,5,25,Central Business District,49.27866939,-123.125802,21,0,5,-1
358997,2012,10,17,Strathcona,49.28125398,-123.0922471,21,15,2,-1
51518,2004,3,9,West End,49.28492837,-123.1219904,19,10,1,-1
238799,2008,9,2,Central Business District,49.28030003,-123.1075467,0,17,1,-1
335738,2011,8,11,Central Business District,49.28276575,-123.1151521,19,0,3,-1
142910,2005,5,2,Kitsilano,49.26039206,-123.1654115,13,30,0,-1
391023,2013,10,16,Strathcona,49.28209171,-123.0913248,10,30,2,-1
260955,2009,4,23,Grandview-Woodland,49.26232692,-123.0697947,16,30,3,-1
4299,2003,8,22,South Cambie,49.25152114,-123.1189265,15,30,4,-1
278771,2009,1,23,Kitsilano,49.26445496,-123.1504464,2,35,4,-1
282950,2009,8,1,Kitsilano,49.26811691,-123.1527736,19,30,5,-1
250419,2008,1,1,Central Business District,49.27811997,-123.1246406,4,33,1,-1
519869,2017,5,30,Kitsilano,49.2652725,-123.1576884,4,0,1,-1
330002,2011,9,3,Killarney,49.22965441,-123.0235806,17,0,5,-1
354976,2012,5,17,Renfrew-Collingwood,49.23548812,-123.0530678,20,24,3,-1
65808,2004,9,17,Grandview-Woodland,49.28566089,-123.0573757,15,51,4,-1
185910,2006,3,11,West End,49.29341436,-123.1384772,15,0,5,-1
125566,2005,8,2,Central Business District,49.27478665,-123.1162436,22,55,1,-1
268587,2009,10,10,Kensington-Cedar Cottage,49.238972,-123.0618905,7,13,5,-1
130602,2005,1,8,Sunset,49.21201385,-123.0814273,17,0,5,-1
134179,2005,7,3,Arbutus Ridge,49.23744741,-123.1611876,17,0,6,-1
237277,2008,5,1,West End,49.28553194,-123.122925,9,0,3,-1
156683,2006,7,17,West End,49.28172659,-123.1252985,8,0,0,-1
372949,2012,11,17,Central Business District,49.27972136,-123.1171781,1,31,5,-1
345572,2011,4,7,Shaughnessy,49.23905072,-123.1489289,23,0,3,-1
276249,2009,7,6,Kensington-Cedar Cottage,49.24118649,-123.077616,0,0,0,-1
111464,2005,8,5,Kitsilano,49.26409056,-123.1663933,22,30,4,-1
405040,2013,7,30,Marpole,49.20938364,-123.134295,23,0,1,-1
11029,2003,2,3,Central Business District,49.27984464,-123.1022614,6,50,0,-1
28546,2003,2,12,Strathcona,49.28390852,-123.0915921,13,45,2,-1
192624,2007,8,15,Kensington-Cedar Cottage,49.23420636,-123.0729199,0,0,2,-1
393775,2013,9,1,Central Business District,49.27964688,-123.1204141,17,0,6,-1
19708,2003,6,23,Oakridge,49.23288038,-123.1239013,20,47,0,-1
45707,2003,6,10,Fairview,49.27034106,-123.1395534,22,0,1,-1
9946,2003,11,30,Renfrew-Collingwood,49.25816372,-123.0369859,18,30,6,-1
148883,2006,8,27,Kitsilano,49.26282778,-123.1534816,3,14,6,-1
230626,2008,4,10,Renfrew-Collingwood,49.24631292,-123.0489639,17,27,3,-1
437687,2014,12,29,West End,49.28349771,-123.1225584,13,33,0,-1
66247,2004,4,14,Central Business District,49.28156094,-123.1100663,21,0,2,-1
522497,2017,4,1,Renfrew-Collingwood,49.2341095,-123.0396432,1,0,5,-1
233030,2008,6,9,Central Business District,49.28276102,-123.1176182,12,31,0,-1
454441,2015,2,8,West End,49.27932327,-123.1372438,22,40,6,-1
92981,2004,10,15,Sunset,49.20719683,-123.0992977,16,0,4,-1
421039,2014,12,28,Renfrew-Collingwood,49.24967576,-123.0542533,17,30,6,-1
285831,2009,3,27,Renfrew-Collingwood,49.23904108,-123.0320322,17,0,4,-1
248815,2008,10,25,Oakridge,49.2299489,-123.1214671,19,40,5,-1
212716,2007,8,16,Kensington-Cedar Cottage,49.24610092,-123.060496,19,30,3,-1
263291,2009,11,9,Hastings-Sunrise,49.28392728,-123.0489012,19,0,0,-1
357828,2012,4,30,Kensington-Cedar Cottage,49.25635758,-123.0897759,11,42,0,-1
320463,2010,7,2,Shaughnessy,49.23553692,-123.149127,16,0,4,-1
15015,2003,5,4,West End,49.28377935,-123.1343709,17,56,6,-1
93244,2004,10,18,Strathcona,49.28391226,-123.091754,8,39,0,-1
288336,2009,5,10,Central Business District,49.28236741,-123.1144553,18,30,6,-1
40265,2003,10,12,Kitsilano,49.27087294,-123.1556834,16,0,6,-1
332369,2011,6,14,Kerrisdale,49.21894665,-123.1502582,23,8,1,-1
179695,2006,1,28,Fairview,49.25939283,-123.138791,23,12,5,-1
299166,2010,10,10,South Cambie,49.25049672,-123.1202705,17,0,6,-1
11603,2003,7,24,Grandview-Woodland,49.28927953,-123.057429,20,30,3,-1
195300,2007,9,25,Kensington-Cedar Cottage,49.2594854,-123.063939,11,0,1,-1
477465,2016,4,6,Central Business District,49.27466164,-123.1000715,2,0,2,-1
304265,2010,9,3,Kensington-Cedar Cottage,49.24249763,-123.0858837,16,0,4,-1
188817,2007,6,9,Central Business District,49.28276102,-123.1176182,9,0,5,-1
128713,2005,12,21,Mount Pleasant,49.26681664,-123.0987362,2,0,2,-1
133903,2005,1,28,Grandview-Woodland,49.28119273,-123.0676565,18,4,4,-1
351386,2012,12,24,Fairview,49.26243031,-123.1283063,11,0,0,-1
176838,2006,5,30,Central Business District,49.28276102,-123.1176182,18,24,1,-1
508009,2016,8,11,Central Business District,49.28389893,-123.1167052,20,53,3,-1
279649,2009,1,4,West End,49.28377935,-123.1343709,11,30,6,-1
67785,2004,12,18,Kerrisdale,49.228579,-123.1776165,13,0,5,-1
328394,2011,6,28,West End,49.28561966,-123.1412514,17,0,1,-1
492742,2016,4,1,Central Business District,49.28121313,-123.1161914,9,0,4,-1
38384,2003,5,9,Kerrisdale,49.22330473,-123.1686017,11,56,4,-1
143943,2006,6,19,Strathcona,49.28205356,-123.0893775,17,0,0,-1
90761,2004,6,27,Kitsilano,49.26582654,-123.1740291,0,0,6,-1
422555,2014,1,17,Grandview-Woodland,49.27396769,-123.0752491,19,25,4,-1
285344,2009,7,12,Mount Pleasant,49.25962557,-123.0809684,21,0,6,-1
129772,2005,2,1,Central Business District,49.283632,-123.1092067,15,53,1,-1
361807,2012,10,29,West End,49.28910347,-123.1326891,18,0,0,-1
459711,2015,10,2,Riley Park,49.24550922,-123.1013321,10,30,4,-1
431319,2014,3,24,Hastings-Sunrise,49.27574162,-123.0472949,17,0,0,-1
508858,2016,7,9,Central Business District,49.27642051,-123.1252241,19,56,5,-1
315950,2010,2,26,Kerrisdale,49.23168394,-123.1599785,3,0,4,-1
412156,2014,7,1,Riley Park,49.25347477,-123.0900326,14,25,1,-1
385457,2013,10,7,Renfrew-Collingwood,49.24629739,-123.0370314,14,15,0,-1
412449,2014,8,30,Central Business District,49.28066825,-123.1055472,19,0,5,-1
353122,2012,6,15,Renfrew-Collingwood,49.24878032,-123.0530032,9,30,4,-1
42558,2003,5,21,Mount Pleasant,49.2601586,-123.1013963,12,30,2,-1
395297,2013,5,6,Central Business District,49.28094151,-123.1071279,10,33,0,-1
488274,2016,7,19,Hastings-Sunrise,49.28382526,-123.0281839,23,46,1,-1
379137,2013,5,14,Kensington-Cedar Cottage,49.23428048,-123.0770742,10,16,1,-1
475685,2016,4,30,Grandview-Woodland,49.27661614,-123.0695218,4,46,5,-1
271200,2009,6,6,Central Business District,49.28124642,-123.1239709,17,30,5,-1
32040,2003,12,10,Riley Park,49.25584436,-123.1127074,16,0,2,-1
384579,2013,5,29,Central Business District,49.28094151,-123.1071279,14,45,2,-1
402895,2013,11,13,Grandview-Woodland,49.27390563,-123.0694974,19,0,2,-1
180694,2006,3,20,Sunset,49.2110045,-123.0806333,17,22,0,-1
185656,2006,12,1,Central Business District,49.28132701,-123.1164568,13,53,4,-1
381214,2013,2,13,Stanley Park,49.31225697,-123.1430296,15,0,2,-1
166573,2006,3,23,Fairview,49.2695224,-123.1153329,16,0,3,-1
422196,2014,4,13,West End,49.28830441,-123.1390527,16,0,6,-1
192232,2007,12,6,Sunset,49.21682667,-123.1044694,19,0,3,-1
339042,2011,7,25,Grandview-Woodland,49.28299564,-123.0635282,0,53,0,-1
184629,2006,3,26,Riley Park,49.24748048,-123.1033142,16,53,6,-1
274513,2009,2,5,West Point Grey,49.26007217,-123.2033029,17,0,3,-1
258136,2008,5,4,Renfrew-Collingwood,49.24539498,-123.0316121,20,0,6,-1
64076,2004,1,10,Fairview,49.26166094,-123.1385163,19,30,5,-1
493437,2016,4,6,Central Business District,49.27904913,-123.1194784,2,30,2,-1
78885,2004,11,13,West End,49.2853405,-123.1281634,21,30,5,-1
39195,2003,11,9,West End,49.29112907,-123.1418684,4,0,6,-1
510490,2016,5,3,Shaughnessy,49.2558438,-123.1389147,13,45,1,-1
456434,2015,3,11,Renfrew-Collingwood,49.2582096,-123.0264862,23,0,2,-1
282930,2009,1,15,Central Business District,49.27631582,-123.1273504,0,50,3,-1
211583,2007,5,16,West End,49.28889483,-123.1313886,18,30,2,-1
224735,2008,4,19,Victoria-Fraserview,49.22024497,-123.0683948,17,0,5,-1
22319,2003,6,7,Riley Park,49.24323228,-123.105324,19,0,5,-1
215264,2007,5,22,West Point Grey,49.26374363,-123.2030118,18,0,1,-1
371836,2012,2,14,Central Business District,49.28215753,-123.1165515,11,28,1,-1
63044,2004,9,27,Kerrisdale,49.23273287,-123.1714016,1,9,0,-1
403741,2013,6,22,Kensington-Cedar Cottage,49.24807727,-123.0597881,20,0,5,-1
473177,2015,1,6,Victoria-Fraserview,49.23186297,-123.0742496,20,0,1,-1
14703,2003,11,29,Killarney,49.22831697,-123.0335106,19,0,5,-1
150297,2006,12,1,Strathcona,49.28311365,-123.097597,11,56,4,-1
439787,2014,10,17,Fairview,49.26170824,-123.1420853,20,5,4,-1
113595,2005,9,26,Central Business District,49.27862502,-123.1122955,18,0,0,-1
18031,2003,2,20,West End,49.28958389,-123.1443315,21,0,3,-1
254731,2008,10,2,Riley Park,49.25385463,-123.0963902,10,30,3,-1
13678,2003,11,26,Kensington-Cedar Cottage,49.24154594,-123.070749,23,0,2,-1
489589,2016,2,23,Sunset,49.21079152,-123.0978281,12,3,1,-1
370751,2012,10,10,Hastings-Sunrise,49.28120469,-123.0524402,15,10,2,-1
313553,2010,9,17,Central Business District,49.27720958,-123.116432,8,0,4,-1
205794,2007,11,7,West End,49.28726183,-123.1288483,18,45,2,-1
327833,2011,9,7,Mount Pleasant,49.26048319,-123.0781993,7,0,2,-1
469502,2015,8,14,Grandview-Woodland,49.28127685,-123.0747827,15,18,4,-1
98562,2004,10,25,Central Business District,49.27543539,-123.1268365,3,0,0,-1
278549,2009,3,6,Central Business District,49.27413304,-123.1238826,1,0,4,-1
212673,2007,4,1,Kerrisdale,49.23462439,-123.1642216,4,0,6,-1
208739,2007,5,25,Central Business District,49.27657005,-123.1328394,19,15,4,-1
338167,2011,4,3,Mount Pleasant,49.26054428,-123.0851846,19,0,6,-1
430030,2014,5,20,Kensington-Cedar Cottage,49.26226976,-123.0682098,15,0,1,-1
193358,2007,7,21,Oakridge,49.23352408,-123.1185036,13,15,5,-1
132645,2005,2,1,Mount Pleasant,49.26367963,-123.1022783,12,45,1,-1
325611,2011,7,26,Grandview-Woodland,49.27571656,-123.0694703,16,0,1,-1
184796,2006,3,13,Kerrisdale,49.2111715,-123.1547436,20,0,0,-1
226646,2008,11,21,Central Business District,49.28374882,-123.1053544,6,0,4,-1
268375,2009,8,16,Central Business District,49.28414268,-123.1170787,15,26,6,-1
504320,2016,2,27,Central Business District,49.27792839,-123.1231078,20,0,5,-1
307252,2010,1,22,Mount Pleasant,49.25792605,-123.0869836,21,0,4,-1
395332,2013,5,4,Central Business District,49.28094151,-123.1071279,12,58,5,-1
64327,2004,5,29,Central Business District,49.28375989,-123.1201875,19,0,5,-1
358808,2012,4,6,Mount Pleasant,49.2643767,-123.0895633,17,0,4,-1
123945,2005,6,22,Kensington-Cedar Cottage,49.23658631,-123.0755904,20,0,2,-1
378582,2012,7,23,Mount Pleasant,49.26423672,-123.0824585,13,9,0,-1
347670,2011,2,20,Fairview,49.26047026,-123.1209637,21,30,6,-1
40276,2003,7,29,Killarney,49.20809957,-123.0396824,15,35,1,-1
431358,2014,4,12,Strathcona,49.28486517,-123.0952503,21,0,5,-1
121362,2005,12,30,Strathcona,49.28043133,-123.0786744,16,40,4,-1
297687,2010,3,11,Strathcona,49.28401455,-123.0972438,15,0,3,-1
434039,2014,7,21,West End,49.29341436,-123.1384772,12,0,0,-1
232626,2008,5,14,Grandview-Woodland,49.26242099,-123.0759574,1,27,2,-1
163392,2006,11,21,Sunset,49.22196301,-123.1052215,18,3,1,-1
471798,2015,12,1,Renfrew-Collingwood,49.23561447,-123.0261499,23,0,1,-1
117972,2005,7,26,Central Business District,49.27764307,-123.1236914,18,46,1,-1
324986,2011,1,7,Kerrisdale,49.22818826,-123.1579754,12,15,4,-1
98129,2004,7,22,Killarney,49.2245571,-123.0351288,22,30,3,-1
337876,2011,9,2,Central Business District,49.27675517,-123.1287865,20,38,4,-1
192071,2007,4,12,Arbutus Ridge,49.23647671,-123.1584736,9,0,3,-1
170669,2006,9,21,Kitsilano,49.26187327,-123.1512518,14,0,3,-1
172868,2006,10,11,Renfrew-Collingwood,49.23855147,-123.0326557,20,43,2,-1
461346,2015,11,19,Killarney,49.23084755,-123.0279778,22,0,3,-1
80510,2004,11,1,Dunbar-Southlands,49.25373092,-123.187271,2,40,0,-1
211587,2007,10,15,West End,49.28889483,-123.1313886,19,0,0,-1
300235,2010,7,21,West End,49.28275378,-123.1350954,21,0,2,-1
24118,2003,5,19,Shaughnessy,49.23699506,-123.1370582,0,30,0,-1
67210,2004,8,10,Kensington-Cedar Cottage,49.23666117,-123.0713282,19,0,1,-1
70620,2004,9,13,Strathcona,49.2812935,-123.094215,5,0,0,-1
432387,2014,5,6,Kitsilano,49.26087017,-123.1554916,22,30,1,-1
512963,2017,4,11,Grandview-Woodland,49.26461474,-123.0696865,21,13,1,-1
330255,2011,7,8,Central Business District,49.28248082,-123.1182307,16,15,4,-1
479028,2016,5,5,Central Business District,49.2802603,-123.1098163,5,13,3,-1
454018,2015,11,18,Central Business District,49.28063716,-123.1152108,9,33,2,-1
109461,2005,7,26,Strathcona,49.28215035,-123.0943585,15,46,1,-1
429438,2014,6,28,Fairview,49.25695579,-123.1151949,23,30,5,-1
373427,2012,11,10,Oakridge,49.23327904,-123.128039,15,0,5,-1
46047,2003,10,18,West End,49.28482321,-123.1251032,19,50,5,-1
401144,2013,1,15,Killarney,49.21828859,-123.0413123,16,23,1,-1
64177,2004,1,6,Fairview,49.26066879,-123.133768,14,10,1,-1
386839,2013,5,15,Oakridge,49.22912367,-123.1267466,6,40,2,-1
390348,2013,5,22,Riley Park,49.25270854,-123.1009374,11,0,2,-1
90480,2004,12,4,Kerrisdale,49.23097278,-123.1732625,18,0,5,-1
189312,2007,1,28,Stanley Park,49.31227214,-123.142984,13,45,6,-1
440387,2014,2,8,Victoria-Fraserview,49.22118558,-123.0658059,10,14,5,-1
162639,2006,5,4,Central Business District,49.281804,-123.1238349,0,0,3,-1
111288,2005,4,30,West End,49.28069346,-123.1360717,22,30,5,-1
406967,2013,9,5,Dunbar-Southlands,49.25293751,-123.1753121,8,5,3,-1
19160,2003,11,25,Kitsilano,49.25957554,-123.170072,15,46,1,-1
112606,2005,10,5,West End,49.28217234,-123.1245969,16,25,2,-1
133898,2005,6,22,Fairview,49.26245865,-123.1255152,23,0,2,-1
34393,2003,9,16,Strathcona,49.28213652,-123.0995771,8,0,1,-1
302922,2010,4,19,West End,49.2881751,-123.1369124,22,50,0,-1
318967,2010,11,3,Fairview,49.26046283,-123.1164596,17,10,2,-1
114041,2005,11,26,Killarney,49.23267009,-123.0366238,0,17,5,-1
215033,2007,7,3,Strathcona,49.28127471,-123.0954065,14,0,1,-1
467343,2015,6,25,Renfrew-Collingwood,49.24152249,-123.0575746,0,0,3,-1
52664,2004,6,13,Strathcona,49.28011397,-123.0870949,2,4,6,-1
410427,2014,9,3,Kensington-Cedar Cottage,49.23690748,-123.062104,7,30,2,-1
239763,2008,10,13,Fairview,49.26589894,-123.1234499,14,0,0,-1
280524,2009,1,19,Marpole,49.20489188,-123.1374702,20,45,0,-1
8225,2003,4,29,Victoria-Fraserview,49.21799222,-123.0642843,20,30,1,-1
314827,2010,5,13,Central Business District,49.28030003,-123.1075467,23,33,3,-1
148600,2006,7,3,Central Business District,49.28401002,-123.1068465,9,6,0,-1
351654,2012,2,14,Fairview,49.26073258,-123.1321151,22,40,1,-1
144503,2006,3,28,Central Business District,49.28182573,-123.1171386,22,0,1,-1
113055,2005,10,24,West End,49.28328193,-123.122804,15,30,0,-1
214370,2007,5,21,Central Business District,49.28023388,-123.1147846,8,30,0,-1
501113,2016,7,7,Grandview-Woodland,49.26542554,-123.0659077,0,0,3,-1
25379,2003,10,22,Sunset,49.20929828,-123.0893131,22,0,2,-1
114690,2005,5,7,Central Business District,49.28290974,-123.1069353,14,25,5,-1
27890,2003,6,7,West End,49.29056936,-123.1367417,13,0,5,-1
375542,2012,11,9,Sunset,49.20869816,-123.0892434,16,30,4,-1
380921,2013,9,16,Renfrew-Collingwood,49.25066489,-123.0431232,9,10,0,-1
389744,2013,11,12,Victoria-Fraserview,49.20782091,-123.0607553,11,0,1,-1
524152,2017,5,27,Fairview,49.26777759,-123.1174006,0,0,5,-1
154071,2006,4,27,Kensington-Cedar Cottage,49.26048516,-123.0678279,17,30,3,-1
405166,2013,11,5,Mount Pleasant,49.26062286,-123.0941587,0,17,1,-1
468729,2015,10,4,Central Business District,49.28156094,-123.1100663,6,47,6,-1
292562,2010,3,4,Renfrew-Collingwood,49.25057636,-123.0521027,23,30,3,-1
350413,2012,3,14,Kitsilano,49.26422806,-123.1748226,3,0,2,-1
480505,2016,7,7,Kitsilano,49.27002536,-123.1580351,20,0,3,-1
54318,2004,9,8,Kensington-Cedar Cottage,49.25005022,-123.0899997,22,0,2,-1
118757,2005,12,7,Central Business District,49.27524657,-123.1232736,1,30,2,-1
19203,2003,2,8,Killarney,49.23202293,-123.0288171,5,37,5,-1
191093,2007,11,12,Oakridge,49.22944604,-123.1217475,16,30,0,-1
357570,2012,6,13,Mount Pleasant,49.25746609,-123.1011697,17,0,2,-1
145835,2006,9,15,Central Business District,49.28087121,-123.1157517,15,5,4,-1
485915,2016,7,20,Kitsilano,49.25929833,-123.164276,22,0,2,-1
492344,2016,12,6,Central Business District,49.27388118,-123.1001114,16,0,1,-1
453994,2015,7,25,Dunbar-Southlands,49.23398384,-123.1897055,20,0,5,-1
123503,2005,1,8,Central Business District,49.28156094,-123.1100663,15,30,5,-1
350506,2012,10,16,Riley Park,49.2499439,-123.1010878,0,47,1,-1
110806,2005,2,15,Mount Pleasant,49.25784027,-123.0863379,22,0,1,-1
67329,2004,9,4,Renfrew-Collingwood,49.23310488,-123.0280807,23,0,5,-1
392243,2013,11,16,Central Business District,49.27357748,-123.1317058,16,0,5,-1
508805,2016,7,2,Central Business District,49.27994411,-123.1124467,21,0,5,-1
298112,2010,4,2,Fairview,49.2696355,-123.1319481,13,30,4,-1
320121,2010,1,15,Kensington-Cedar Cottage,49.233214,-123.0797283,12,0,4,-1
432032,2014,10,4,Renfrew-Collingwood,49.24620553,-123.035351,17,0,5,-1
62373,2004,12,2,Fairview,49.26770276,-123.1408202,17,26,3,-1
441589,2015,4,12,Kitsilano,49.25968361,-123.1781064,2,8,6,-1
332935,2011,4,30,Fairview,49.26340037,-123.1237533,14,25,5,-1
316583,2010,12,17,Dunbar-Southlands,49.24523449,-123.1793223,19,0,4,-1
96476,2004,5,31,Stanley Park,49.29480481,-123.1366046,11,57,0,-1
528008,2017,2,26,Central Business District,49.28246311,-123.1070601,15,40,6,-1
319916,2010,2,13,Stanley Park,49.31227214,-123.142984,13,15,5,-1
18584,2003,7,27,Kitsilano,49.27439904,-123.1525921,17,35,6,-1
152578,2006,2,1,Riley Park,49.24437688,-123.1012509,18,0,2,-1
343561,2011,12,13,West End,49.28034808,-123.1334139,21,30,1,-1
128899,2005,7,30,Sunset,49.22532217,-123.0820759,7,27,5,-1
506965,2016,4,27,Sunset,49.23218441,-123.1014083,12,21,2,-1
133885,2005,8,16,West End,49.28444557,-123.1212429,22,20,1,-1
85800,2004,10,30,West End,49.29199656,-123.1406172,18,0,5,-1
79267,2004,7,18,Hastings-Sunrise,49.27911048,-123.0279952,17,0,6,-1
109672,2005,7,11,Kensington-Cedar Cottage,49.23685714,-123.0620414,23,0,0,-1
458329,2015,8,11,West Point Grey,49.26390955,-123.2113141,11,30,1,-1
530580,2017,6,16,Victoria-Fraserview,49.23258437,-123.0502366,14,0,4,-1
458004,2015,8,23,Kensington-Cedar Cottage,49.24033848,-123.0763016,1,39,6,-1
273517,2009,4,9,Central Business District,49.28810969,-123.115333,12,1,3,-1
335409,2011,8,23,Central Business District,49.2881123,-123.115335,19,0,1,-1
91345,2004,9,2,Renfrew-Collingwood,49.25400355,-123.0557431,21,35,3,-1
235397,2008,3,11,Kerrisdale,49.23348364,-123.1514284,2,0,1,-1
7805,2003,12,14,Central Business District,49.27972136,-123.1171781,22,0,6,-1
69218,2004,3,9,Central Business District,49.29034138,-123.1261888,14,2,1,-1
184350,2006,10,28,Strathcona,49.26980201,-123.0837633,15,37,5,-1
391551,2013,4,15,Kensington-Cedar Cottage,49.23762543,-123.0702013,14,0,0,-1
296761,2010,6,11,Central Business District,49.27412151,-123.1248163,3,0,4,-1
160251,2006,12,18,Fairview,49.25980568,-123.1349474,13,0,0,-1
298814,2010,4,14,Killarney,49.21551428,-123.037299,21,30,2,-1
115474,2005,4,23,Renfrew-Collingwood,49.23427169,-123.0360448,21,45,5,-1
341976,2011,2,25,Grandview-Woodland,49.28119273,-123.0676565,15,30,4,-1
223304,2007,2,10,Central Business District,49.27919361,-123.1024128,13,43,5,-1
137456,2005,8,10,Central Business District,49.28238017,-123.1042075,0,35,2,-1
89259,2004,5,18,Renfrew-Collingwood,49.24112683,-123.0453707,20,30,1,-1
