YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
77760,2004,12,28,49.26193285,-123.2066922,8,0,1,-1,23
473421,2015,10,17,49.22407439,-123.1495122,0,1,5,-1,7
52697,2004,1,23,49.27741902,-123.1095972,23,25,4,-1,1
19678,2003,2,7,49.25819991,-123.0251904,0,45,4,-1,14
263754,2009,9,30,49.27218403,-123.0696693,1,30,2,-1,4
380071,2013,7,3,49.26301471,-123.1048859,12,40,2,-1,11
511907,2016,3,6,49.27855582,-123.1181817,16,0,6,-1,1
359125,2012,6,5,49.26316892,-123.115057,21,0,1,-1,3
484461,2016,6,28,49.26066906,-123.1297415,22,0,1,-1,3
30476,2003,1,9,49.28818949,-123.1405122,22,24,3,-1,22
77084,2004,4,20,49.24639031,-123.0604846,0,30,1,-1,6
439583,2014,5,9,49.27956553,-123.1204496,9,0,4,-1,1
360493,2012,10,10,49.22539401,-123.0906534,12,7,2,-1,20
73664,2004,4,6,49.25816372,-123.0369859,10,41,1,-1,14
381569,2013,10,12,49.23864746,-123.0510141,12,12,5,-1,14
295840,2010,1,17,49.27046821,-123.0528458,6,0,6,-1,5
513548,2017,5,5,49.28252636,-123.1181222,17,49,4,-1,1
187389,2007,7,6,49.2380824,-123.1002895,14,0,4,-1,15
299969,2010,1,4,49.22391509,-123.0908916,21,0,0,-1,20
73971,2004,12,10,49.22676651,-123.090654,6,39,4,-1,20
277363,2009,8,24,49.23451796,-123.1537735,12,48,0,-1,7
125040,2005,10,14,49.26754903,-123.1355516,22,0,4,-1,3
240433,2008,5,24,49.28172964,-123.136654,16,30,5,-1,22
262574,2009,8,22,49.27835342,-123.1128869,17,0,5,-1,1
135424,2005,4,18,49.26270834,-123.1403824,16,0,0,-1,3
484255,2016,11,4,49.2835193,-123.1166476,14,17,4,-1,1
212773,2007,4,27,49.23362654,-123.0349103,9,56,4,-1,14
175575,2006,12,26,49.23271691,-123.0821807,0,50,1,-1,20
253003,2008,3,13,49.28307168,-123.1252625,3,4,3,-1,22
186412,2007,7,30,49.20587895,-123.0558866,11,5,0,-1,8
485175,2016,9,14,49.27409735,-123.1277451,21,0,2,-1,1
212282,2007,11,13,49.28591477,-123.1168637,23,30,1,-1,1
504471,2016,3,5,49.28290974,-123.1069353,3,0,5,-1,1
235031,2008,2,25,49.28328402,-123.1022755,13,20,0,-1,1
496126,2016,10,19,49.26255909,-123.0947996,17,37,2,-1,11
480640,2016,3,18,49.26005495,-123.1554075,3,19,4,-1,9
163498,2006,5,23,49.28275276,-123.1347366,20,47,1,-1,22
335981,2011,1,12,49.25878152,-123.0488189,13,55,2,-1,14
416335,2014,5,16,49.26325475,-123.1199922,11,52,4,-1,3
279183,2009,5,29,49.27798423,-123.1211723,3,45,4,-1,1
243315,2008,2,1,49.27816226,-123.1208985,1,0,4,-1,1
171989,2006,9,15,49.2633337,-123.0831972,22,0,4,-1,11
475053,2016,12,17,49.26765809,-123.1455794,0,0,5,-1,3
125605,2005,9,19,49.23652351,-123.1588474,0,0,0,-1,0
263686,2009,1,26,49.23515338,-123.050122,21,0,0,-1,14
527202,2017,3,4,49.2813727,-123.1197203,13,47,5,-1,1
173349,2006,9,1,49.23050068,-123.1644169,13,35,4,-1,7
357780,2012,6,5,49.24277206,-123.0394879,17,2,1,-1,14
378152,2012,11,28,49.26649696,-123.1047537,0,30,2,-1,11
414956,2014,11,21,49.28441304,-123.1133248,4,51,4,-1,1
336666,2011,11,7,49.27949213,-123.0792137,10,0,0,-1,19
160124,2006,9,1,49.27847731,-123.1303769,22,0,4,-1,22
278156,2009,3,20,49.25354565,-123.081687,0,1,4,-1,6
416245,2014,10,9,49.28253947,-123.1181426,1,0,3,-1,1
448965,2015,2,9,49.28175373,-123.1056118,8,52,0,-1,1
286844,2009,3,29,49.28389266,-123.1115836,21,43,6,-1,1
182947,2006,7,30,49.25692933,-123.0566827,12,0,6,-1,6
133446,2005,11,7,49.25759316,-123.1041397,3,0,0,-1,11
153463,2006,8,19,49.26537575,-123.1380189,14,0,5,-1,3
461918,2015,5,11,49.27658686,-123.1211436,17,0,0,-1,1
284777,2009,6,17,49.23800565,-123.0969384,18,0,2,-1,15
180990,2006,5,25,49.28229119,-123.1183292,16,44,3,-1,1
446561,2015,1,24,49.25400311,-123.0536358,5,44,5,-1,14
154061,2006,10,20,49.28463116,-123.0966112,7,2,4,-1,19
245086,2008,1,18,49.24641034,-123.077276,19,0,4,-1,6
470967,2015,10,27,49.20649272,-123.1376674,22,19,1,-1,10
315851,2010,2,12,49.2824676,-123.1070582,17,6,4,-1,1
386587,2013,10,22,49.26806052,-123.1464426,2,17,1,-1,9
465857,2015,11,30,49.28561326,-123.1306336,23,0,0,-1,22
309383,2010,11,1,49.26991585,-123.1562829,22,0,0,-1,9
421323,2014,1,25,49.28028527,-123.1274579,23,50,5,-1,22
238489,2008,8,13,49.28024229,-123.1214312,20,1,2,-1,1
123573,2005,1,27,49.26588424,-123.1481238,1,0,3,-1,9
456535,2015,6,8,49.28398765,-123.1072072,22,47,0,-1,1
47724,2003,11,18,49.27749367,-123.092531,12,0,1,-1,19
150079,2006,9,3,49.28116112,-123.038843,23,14,6,-1,5
280377,2009,12,21,49.28111585,-123.0480225,17,34,0,-1,5
138225,2005,9,4,49.28189804,-123.1207383,20,35,6,-1,1
212596,2007,8,3,49.25956298,-123.0732567,12,33,4,-1,6
412512,2014,12,2,49.27884053,-123.1159527,22,56,1,-1,1
386307,2013,2,20,49.26713866,-123.0697549,6,20,2,-1,4
403346,2013,5,3,49.2835193,-123.1166476,21,39,4,-1,1
257449,2008,6,23,49.28290974,-123.1069353,9,0,0,-1,1
301707,2010,3,7,49.27952641,-123.1372974,18,0,6,-1,22
68466,2004,2,11,49.23352408,-123.1185036,8,30,2,-1,13
472362,2015,2,11,49.28145511,-123.1028965,7,0,2,-1,1
312954,2010,1,18,49.2627462,-123.1428155,17,30,0,-1,3
516340,2017,7,11,49.28441486,-123.1123829,16,51,1,-1,1
481339,2016,4,25,49.23206958,-123.0317128,12,57,0,-1,14
180307,2006,8,24,49.24140667,-123.0460648,12,0,3,-1,14
372079,2012,10,13,49.28076717,-123.1056781,21,30,5,-1,1
294310,2010,12,11,49.26837471,-123.1710122,12,0,5,-1,9
498270,2016,7,5,49.28066825,-123.1055472,19,0,1,-1,1
485524,2016,2,28,49.26980201,-123.0837633,18,2,6,-1,19
262128,2009,8,13,49.28228084,-123.1144971,23,38,3,-1,1
276220,2009,3,30,49.29842041,-123.1188648,12,30,0,-1,18
488563,2016,12,4,49.28256408,-123.1181807,14,55,6,-1,1
319423,2010,11,1,49.28005419,-123.1058017,0,0,0,-1,1
203936,2007,5,27,49.28119696,-123.0437749,13,0,6,-1,5
260694,2009,2,1,49.27790517,-123.117244,0,10,6,-1,1
213198,2007,1,31,49.26350939,-123.1008053,3,0,2,-1,11
400520,2013,7,30,49.28485679,-123.1318728,23,30,1,-1,22
71056,2004,8,5,49.25109198,-123.1845946,22,30,3,-1,2
100829,2005,7,5,49.22621346,-123.0758298,22,0,1,-1,21
60436,2004,12,28,49.27886015,-123.1177214,0,48,1,-1,1
115190,2005,2,11,49.28437898,-123.1131996,18,0,4,-1,1
69920,2004,12,1,49.25632635,-123.1524986,20,9,2,-1,16
286242,2009,9,4,49.24679624,-123.0955476,8,0,4,-1,15
80108,2004,9,26,49.28990689,-123.1237162,18,0,6,-1,1
393692,2013,2,24,49.21740928,-123.1384464,21,0,6,-1,10
297908,2010,10,28,49.28121291,-123.0585359,10,50,3,-1,4
193323,2007,3,16,49.22192187,-123.0887591,15,1,4,-1,20
459885,2015,10,24,49.2354914,-123.1065309,20,0,5,-1,15
298091,2010,8,12,49.2385247,-123.0507519,18,15,3,-1,14
147466,2006,12,21,49.28527777,-123.115845,17,30,3,-1,1
401323,2013,4,16,49.26481982,-123.1146821,18,18,1,-1,11
415432,2014,3,29,49.27659706,-123.0695376,16,41,5,-1,4
455616,2015,10,3,49.24346604,-123.0789759,19,0,5,-1,6
503014,2016,6,13,49.278937,-123.117782,0,0,0,-1,1
378514,2012,12,31,49.2804178,-123.1356454,23,59,0,-1,22
349640,2011,9,22,49.27288367,-123.0570547,12,0,3,-1,4
377114,2012,7,6,49.28033583,-123.0973041,18,0,4,-1,19
130647,2005,9,8,49.28020592,-123.0875441,18,0,3,-1,19
496255,2016,5,17,49.26149051,-123.0960412,18,0,1,-1,11
305121,2010,11,20,49.24670548,-123.1012542,16,0,5,-1,15
229857,2008,12,28,49.28119273,-123.0676565,18,6,6,-1,4
272929,2009,10,17,49.26453818,-123.1430662,0,30,5,-1,3
405518,2013,12,6,49.28262067,-123.106992,18,51,4,-1,1
447734,2015,7,16,49.28042668,-123.103307,5,0,3,-1,1
441507,2015,4,11,49.28531896,-123.1311696,4,30,5,-1,22
446146,2015,2,5,49.22843363,-123.0907307,1,30,3,-1,20
47341,2003,9,8,49.2878914,-123.1362953,18,0,0,-1,22
337306,2011,3,3,49.28248082,-123.1182307,14,10,3,-1,1
471603,2015,9,12,49.28830441,-123.1390527,0,0,5,-1,22
528960,2017,5,6,49.26875557,-123.1180037,15,0,5,-1,3
153147,2006,8,22,49.27001666,-123.1736881,21,0,1,-1,9
242975,2008,4,19,49.26350107,-123.1299449,22,0,5,-1,3
191346,2007,3,31,49.22303571,-123.0624346,2,0,5,-1,21
220272,2007,9,6,49.26042924,-123.0722247,5,18,3,-1,6
486181,2016,6,9,49.25536576,-123.1013048,18,30,3,-1,15
214312,2007,6,2,49.23472695,-123.1849787,0,10,5,-1,2
389576,2013,5,5,49.26406609,-123.1148833,17,15,6,-1,3
300112,2010,7,15,49.28242959,-123.1042675,18,0,3,-1,1
319097,2010,4,28,49.23683865,-123.1302059,12,0,2,-1,16
22539,2003,12,3,49.28717282,-123.1149943,9,30,2,-1,1
340505,2011,1,20,49.27626698,-123.1099044,12,0,3,-1,1
392872,2013,10,30,49.26425323,-123.1244871,19,0,2,-1,3
260453,2009,8,30,49.27432594,-123.1145941,15,0,6,-1,1
421938,2014,7,5,49.2194249,-123.1489647,9,0,5,-1,7
433768,2014,4,6,49.23234363,-123.0324753,18,51,6,-1,14
398711,2013,11,9,49.26510978,-123.1261249,12,0,5,-1,3
170802,2006,11,24,49.24126328,-123.1027647,19,0,4,-1,15
215110,2007,2,8,49.28881378,-123.0282457,1,0,3,-1,5
50572,2004,10,24,49.25368244,-123.0898432,15,30,6,-1,6
356966,2012,8,19,49.28690379,-123.0613321,18,11,6,-1,4
399081,2013,3,31,49.2824676,-123.1070582,17,54,6,-1,1
225735,2008,10,12,49.27264733,-123.0735111,18,0,6,-1,4
67598,2004,12,20,49.27038511,-123.0545611,0,0,0,-1,5
118568,2005,5,10,49.23542058,-123.1280882,10,20,1,-1,16
485608,2016,9,5,49.28262067,-123.106992,17,26,0,-1,1
196381,2007,4,12,49.2515775,-123.1175584,20,0,3,-1,17
385308,2013,3,28,49.27201243,-123.0773941,6,30,3,-1,19
515864,2017,1,3,49.26859189,-123.1177927,15,7,1,-1,3
329818,2011,6,29,49.25171119,-123.0779917,10,0,2,-1,6
127561,2005,5,17,49.20443033,-123.1361788,22,30,1,-1,10
15317,2003,2,28,49.22842223,-123.1522171,8,0,4,-1,7
278421,2009,2,23,49.21559435,-123.0594131,22,0,0,-1,21
330936,2011,7,25,49.28236741,-123.1144553,22,30,0,-1,1
196468,2007,12,30,49.25941737,-123.1157784,21,30,6,-1,3
282882,2009,6,8,49.21069203,-123.0992089,17,41,0,-1,20
226607,2008,7,18,49.25575293,-123.069537,11,0,4,-1,6
441411,2015,7,19,49.26247306,-123.1262436,7,36,6,-1,3
453804,2015,12,27,49.27729615,-123.0812693,0,0,6,-1,19
491106,2016,7,16,49.2785354,-123.1261799,23,0,5,-1,1
227810,2008,6,22,49.23327904,-123.128039,18,0,6,-1,13
497792,2016,2,5,49.27537344,-123.0468529,2,45,4,-1,5
101840,2005,10,22,49.26995971,-123.1590728,22,26,5,-1,9
329640,2011,2,24,49.26990774,-123.1394208,22,30,3,-1,3
272198,2009,8,14,49.23592653,-123.0287216,1,0,4,-1,14
469161,2015,4,30,49.29407706,-123.1373199,21,0,3,-1,18
108773,2005,8,20,49.26804831,-123.1509042,5,2,5,-1,9
186889,2007,11,9,49.25776576,-123.1668282,10,0,4,-1,9
514792,2017,5,19,49.26226968,-123.068199,18,43,4,-1,6
94847,2004,8,22,49.2768204,-123.1225682,3,0,6,-1,1
180198,2006,6,15,49.28119656,-123.0443585,11,45,3,-1,5
437542,2014,7,9,49.24776814,-123.1083308,5,0,2,-1,15
524953,2017,1,25,49.28028035,-123.0630395,18,0,2,-1,4
431746,2014,10,9,49.27786032,-123.1154175,23,30,3,-1,1
344925,2011,12,24,49.2775121,-123.0888772,12,0,5,-1,19
287585,2009,3,24,49.2834402,-123.1165904,15,29,1,-1,1
16416,2003,9,12,49.22051818,-123.0851509,23,0,4,-1,20
374005,2012,11,8,49.28376741,-123.1160956,18,23,3,-1,1
320957,2010,7,12,49.26259145,-123.1384803,7,0,0,-1,3
337613,2011,8,28,49.28958737,-123.122884,4,0,6,-1,1
367037,2012,2,10,49.28094151,-123.1071279,16,0,4,-1,1
276201,2009,1,29,49.27403784,-123.1288384,18,39,3,-1,1
181536,2006,6,7,49.27699271,-123.1324683,20,29,2,-1,22
502818,2016,6,2,49.28121444,-123.0595968,11,52,3,-1,4
38356,2003,3,1,49.25966308,-123.1314601,19,30,5,-1,3
336289,2011,1,1,49.24758565,-123.1151881,0,0,5,-1,15
471777,2015,1,3,49.27823318,-123.099862,1,26,5,-1,1
212535,2007,10,16,49.28429114,-123.1089453,2,0,1,-1,1
22809,2003,10,24,49.26247455,-123.0944503,6,4,4,-1,11
117717,2005,6,29,49.28525998,-123.114014,7,20,2,-1,1
386010,2013,12,25,49.28591477,-123.1168637,12,0,2,-1,1
138190,2005,11,22,49.28900984,-123.1379808,1,0,1,-1,22
425955,2014,6,20,49.2326703,-123.1924007,8,30,4,-1,7
246809,2008,3,20,49.28358788,-123.1317638,18,0,3,-1,22
184801,2006,5,29,49.24733766,-123.0699356,19,45,0,-1,6
422798,2014,8,20,49.26366234,-123.1434143,15,15,2,-1,3
68809,2004,10,3,49.2815782,-123.1194091,14,0,6,-1,1
302460,2010,12,25,49.25847229,-123.1080247,22,30,5,-1,11
463590,2015,1,30,49.27029306,-123.1394472,21,0,4,-1,3
368960,2012,3,25,49.28398765,-123.1072072,12,0,6,-1,1
305006,2010,1,14,49.2540029,-123.0535051,15,0,3,-1,14
224331,2008,2,23,49.28135747,-123.1021365,23,0,5,-1,1
331640,2011,2,16,49.28128742,-123.0984758,13,31,2,-1,19
260472,2009,9,29,49.28676507,-123.0439975,7,53,1,-1,5
210371,2007,5,16,49.22564811,-123.0985852,17,30,2,-1,20
274954,2009,4,13,49.24563438,-123.0983767,18,0,0,-1,15
485356,2016,7,11,49.28296861,-123.1072767,11,50,0,-1,1
467141,2015,4,17,49.26830119,-123.1046863,18,12,4,-1,11
167461,2006,9,11,49.26335544,-123.0858186,15,30,0,-1,11
306101,2010,1,23,49.28231236,-123.1385335,2,0,5,-1,22
455654,2015,10,23,49.27830186,-123.124544,5,5,4,-1,1
413556,2014,1,29,49.27907728,-123.0308634,19,27,2,-1,5
124554,2005,1,12,49.25708974,-123.086531,7,0,2,-1,11
354778,2012,11,12,49.2283895,-123.0946096,0,30,0,-1,20
126956,2005,7,15,49.27186592,-123.1350876,11,0,4,-1,3
442896,2015,8,19,49.27258504,-123.1549795,15,30,2,-1,9
478784,2016,2,5,49.28324111,-123.102184,20,30,4,-1,1
526528,2017,5,13,49.28246311,-123.1070601,13,30,5,-1,1
86961,2004,2,11,49.2650886,-123.0957083,23,55,2,-1,11
381514,2013,3,15,49.23635344,-123.1003756,0,0,4,-1,15
154017,2006,9,18,49.2800064,-123.0810189,4,0,0,-1,19
242295,2008,6,13,49.2132114,-123.0686686,17,0,4,-1,21
392585,2013,4,8,49.25882502,-123.0319365,17,32,0,-1,14
69236,2004,3,16,49.20663296,-123.1361493,21,30,1,-1,10
404466,2013,7,24,49.28281048,-123.1349164,19,30,2,-1,22
486777,2016,5,25,49.25816372,-123.0369859,17,40,2,-1,14
413117,2014,8,24,49.22466428,-123.0337682,23,0,6,-1,8
160577,2006,3,10,49.2755205,-123.0997654,20,31,4,-1,19
225717,2008,10,15,49.22084299,-123.0908265,18,30,2,-1,20
174700,2006,9,25,49.22564975,-123.1449805,18,45,0,-1,7
99078,2004,12,11,49.2595527,-123.1189297,20,0,5,-1,3
122904,2005,9,8,49.27216616,-123.0956516,9,46,3,-1,19
501682,2016,1,16,49.2834479,-123.1271984,10,0,5,-1,22
420011,2014,12,31,49.28431078,-123.1088229,16,41,2,-1,1
181564,2006,9,17,49.26196124,-123.2088092,22,0,6,-1,23
71773,2004,10,2,49.26847454,-123.1722311,21,0,5,-1,9
188571,2007,5,6,49.22666017,-123.0907824,16,45,6,-1,20
128883,2005,4,25,49.28765197,-123.1382443,19,30,0,-1,22
348807,2011,10,21,49.26898076,-123.2092469,12,31,4,-1,23
339916,2011,12,21,49.29110189,-123.1349709,16,22,2,-1,22
439600,2014,12,29,49.23284098,-123.0945001,18,30,0,-1,20
12677,2003,7,10,49.27915927,-123.1130996,15,30,3,-1,1
207455,2007,9,16,49.26195362,-123.1175179,19,0,6,-1,3
315124,2010,12,1,49.2824676,-123.1070582,12,32,2,-1,1
278643,2009,10,1,49.26365337,-123.0580719,19,0,3,-1,4
170163,2006,5,19,49.27110023,-123.1021669,19,19,4,-1,11
486591,2016,5,19,49.28028527,-123.1274579,7,0,3,-1,22
42503,2003,11,5,49.26663462,-123.1127452,17,0,2,-1,11
203085,2007,9,16,49.27852608,-123.0996376,13,30,6,-1,19
493724,2016,4,22,49.28106567,-123.1075836,22,0,4,-1,1
524005,2017,4,25,49.28238588,-123.1341654,12,37,1,-1,22
388065,2013,5,22,49.22273319,-123.0577895,21,0,2,-1,21
443,2003,8,1,49.27999173,-123.0801229,17,30,4,-1,19
352080,2012,7,18,49.28656612,-123.1386578,18,0,2,-1,22
51743,2004,12,31,49.24825938,-123.1562405,12,0,4,-1,0
48009,2003,8,4,49.28156965,-123.1394167,16,0,0,-1,22
399653,2013,6,1,49.2765718,-123.1343584,17,0,5,-1,22
231957,2008,12,24,49.28112523,-123.0544515,13,45,2,-1,5
125099,2005,2,1,49.23218441,-123.1014083,19,0,1,-1,20
406479,2013,9,29,49.27002536,-123.1580351,12,0,6,-1,9
60778,2004,8,29,49.27331624,-123.0540665,21,30,6,-1,5
20016,2003,7,31,49.27964688,-123.1204141,8,20,3,-1,1
153270,2006,4,24,49.27490661,-123.069797,17,0,0,-1,4
391874,2013,6,10,49.26689674,-123.1183244,8,30,0,-1,3
25130,2003,4,4,49.28418618,-123.1120331,16,15,4,-1,1
232883,2008,3,12,49.28331847,-123.1229502,18,0,2,-1,22
340006,2011,9,8,49.26426981,-123.0813248,23,0,3,-1,11
403705,2013,1,24,49.24071553,-123.1052946,22,1,3,-1,15
102861,2005,11,5,49.20715424,-123.143354,16,0,5,-1,10
272782,2009,7,17,49.23251127,-123.0677866,14,2,4,-1,21
114755,2005,9,26,49.23663007,-123.0247397,7,30,0,-1,14
378042,2012,1,7,49.27662887,-123.1189733,18,0,5,-1,1
233393,2008,7,3,49.269939,-123.1577794,6,0,3,-1,9
20892,2003,5,9,49.27557402,-123.1205227,8,0,4,-1,1
218171,2007,4,6,49.28560122,-123.1193916,18,15,4,-1,1
415541,2014,8,9,49.28463332,-123.1333904,21,30,5,-1,22
491635,2016,8,25,49.26542254,-123.0987605,18,55,3,-1,11
451518,2015,5,30,49.22359453,-123.089582,19,52,5,-1,20
428706,2014,4,11,49.2824676,-123.1070582,16,11,4,-1,1
125586,2005,7,15,49.28387963,-123.0623078,2,17,4,-1,4
201513,2007,10,13,49.25816372,-123.0369859,8,0,5,-1,14
409221,2014,10,5,49.28401453,-123.1216657,13,0,6,-1,22
431724,2014,10,29,49.28591022,-123.1269698,22,0,2,-1,22
174041,2006,12,16,49.25876978,-123.0891335,14,34,5,-1,11
394561,2013,10,5,49.25374373,-123.1057373,3,25,5,-1,15
16287,2003,1,12,49.27752812,-123.133386,17,30,6,-1,22
92008,2004,11,21,49.22633601,-123.0238172,15,0,6,-1,8
352924,2012,3,31,49.28524484,-123.1387933,19,59,5,-1,22
466069,2015,10,11,49.27075709,-123.1060259,18,30,6,-1,11
151472,2006,5,1,49.25648965,-123.0924756,12,30,0,-1,11
186294,2007,5,11,49.26744311,-123.1614211,9,20,4,-1,9
33647,2003,5,3,49.26543458,-123.2031007,2,21,5,-1,23
256446,2008,7,20,49.24592004,-123.0689823,15,20,6,-1,6
454616,2015,7,6,49.27915927,-123.1130996,17,0,0,-1,1
197715,2007,9,7,49.20682651,-123.1275032,23,0,4,-1,10
179523,2006,12,8,49.26995235,-123.1533424,20,20,4,-1,9
476369,2016,3,29,49.21069203,-123.0992089,20,37,1,-1,20
239873,2008,10,24,49.27994053,-123.1143486,20,40,4,-1,1
413520,2014,8,13,49.2633646,-123.0869194,7,18,2,-1,11
113303,2005,9,7,49.25370233,-123.1808271,12,0,2,-1,2
377710,2012,2,8,49.28136837,-123.1198153,10,0,2,-1,1
194392,2007,12,1,49.2797051,-123.0625725,22,0,5,-1,4
238424,2008,8,13,49.28588305,-123.1267308,12,9,2,-1,22
379072,2013,3,12,49.28575338,-123.1288085,22,28,1,-1,22
161250,2006,12,20,49.26135909,-123.07235,12,0,2,-1,6
172583,2006,2,10,49.28058471,-123.0933957,21,30,4,-1,19
204228,2007,5,14,49.24996313,-123.0755872,18,45,0,-1,6
149120,2006,4,29,49.28136837,-123.1198153,15,0,5,-1,1
236846,2008,10,31,49.23472665,-123.0904657,23,0,4,-1,6
244185,2008,7,31,49.26409007,-123.1662915,20,0,3,-1,9
368075,2012,6,18,49.28303243,-123.0691745,7,30,0,-1,4
319891,2010,11,21,49.28333408,-123.116751,9,56,6,-1,1
392362,2013,5,25,49.25346466,-123.1262934,16,30,5,-1,17
243514,2008,9,14,49.23085615,-123.1035616,23,36,6,-1,20
226241,2008,11,24,49.27617508,-123.1162217,20,0,0,-1,1
524452,2017,5,28,49.2545882,-123.1017373,0,0,6,-1,15
127052,2005,7,28,49.2348713,-123.1163771,19,25,3,-1,17
28194,2003,11,15,49.26528687,-123.0905578,15,0,5,-1,11
298148,2010,12,19,49.25816372,-123.0369859,16,48,6,-1,14
421705,2014,5,20,49.28135747,-123.1021365,11,4,1,-1,1
155948,2006,10,28,49.28792648,-123.1300502,12,0,5,-1,22
518545,2017,1,8,49.2746555,-123.1224245,20,7,6,-1,1
251851,2008,12,19,49.280237,-123.1175879,9,0,4,-1,1
292578,2010,8,9,49.22747419,-123.09444,21,0,0,-1,20
41025,2003,9,6,49.21879368,-123.1543283,21,0,5,-1,7
424241,2014,5,15,49.28330492,-123.0739135,10,27,3,-1,4
334915,2011,5,3,49.23701016,-123.0903829,14,39,1,-1,6
498389,2016,10,6,49.25043349,-123.0580186,14,0,3,-1,6
69766,2004,2,28,49.2109847,-123.072076,12,10,5,-1,21
242850,2008,8,6,49.23453292,-123.1015823,22,55,2,-1,15
476381,2016,2,8,49.21069203,-123.0992089,18,37,0,-1,20
204658,2007,10,12,49.28028527,-123.1274579,7,30,4,-1,22
224710,2008,8,21,49.27029254,-123.1046877,14,45,3,-1,11
322651,2011,12,29,49.23358553,-123.1201479,18,55,3,-1,13
4916,2003,3,15,49.28002754,-123.1179064,2,0,5,-1,1
360734,2012,10,3,49.26653,-123.1066887,10,0,2,-1,11
108896,2005,8,9,49.28578454,-123.1130433,12,0,1,-1,1
73875,2004,8,6,49.27611653,-123.1182464,1,31,4,-1,1
484396,2016,9,24,49.28571357,-123.1193051,11,31,5,-1,1
299860,2010,2,23,49.27928622,-123.102155,16,0,1,-1,1
231358,2008,8,14,49.28810803,-123.1201381,13,30,3,-1,1
446857,2015,12,2,49.2783992,-123.1115059,5,0,2,-1,1
231828,2008,9,12,49.24897922,-123.1848546,22,50,4,-1,2
130880,2005,1,12,49.23666117,-123.0713282,22,0,2,-1,6
439611,2014,7,23,49.25784774,-123.1884526,14,18,2,-1,2
42486,2003,10,11,49.25610316,-123.122001,23,15,5,-1,17
203386,2007,3,26,49.27726625,-123.120128,15,0,0,-1,1
15556,2003,6,30,49.26236788,-123.0794907,14,35,0,-1,11
138488,2005,8,23,49.28717282,-123.1149943,9,15,1,-1,1
206254,2007,9,6,49.27546212,-123.1325182,23,30,3,-1,1
97827,2004,8,6,49.20687896,-123.1023663,16,0,4,-1,20
98484,2004,5,18,49.26059365,-123.090979,19,0,1,-1,11
31855,2003,5,19,49.21915958,-123.0413617,17,0,0,-1,8
79880,2004,4,3,49.25255927,-123.1008743,21,30,5,-1,15
89678,2004,9,23,49.25933803,-123.0999916,18,0,3,-1,11
488222,2016,1,24,49.30082343,-123.1302463,0,0,6,-1,18
41169,2003,6,29,49.29130997,-123.1417167,16,30,6,-1,22
164674,2006,6,6,49.25894914,-123.1436861,20,0,1,-1,3
259619,2009,1,31,49.29210946,-123.1316765,15,15,5,-1,1
377689,2012,4,10,49.2794356,-123.0971886,7,45,1,-1,19
198960,2007,3,19,49.24993409,-123.1857328,0,0,0,-1,2
384982,2013,12,28,49.25621347,-123.0835417,3,23,5,-1,6
1644,2003,9,2,49.25680031,-123.0814095,3,0,1,-1,11
429595,2014,8,11,49.20717598,-123.1289542,17,0,0,-1,10
450705,2015,11,6,49.25793973,-123.0892094,21,0,4,-1,11
160393,2006,8,23,49.21827406,-123.1365797,15,36,2,-1,10
399542,2013,1,17,49.27763542,-123.102055,19,34,3,-1,1
17441,2003,12,5,49.28030617,-123.0979096,3,31,4,-1,19
450550,2015,5,4,49.27762206,-123.0771848,23,48,0,-1,4
464352,2015,5,12,49.28386588,-123.0283138,0,0,1,-1,5
505376,2016,8,12,49.28203994,-123.1207813,16,51,4,-1,1
369157,2012,9,8,49.27250996,-123.1527222,13,30,5,-1,9
497590,2016,1,8,49.27116754,-123.0695684,15,16,4,-1,4
372030,2012,1,16,49.25021343,-123.1009512,8,0,0,-1,15
157231,2006,1,1,49.2759494,-123.1180707,3,20,6,-1,1
86754,2004,9,16,49.23799306,-123.0601534,14,31,3,-1,6
184970,2006,9,14,49.27046519,-123.0707639,2,15,3,-1,4
232146,2008,6,18,49.28348335,-123.11473,17,30,2,-1,1
16042,2003,7,14,49.20609632,-123.0527232,23,37,0,-1,8
29657,2003,8,8,49.23964608,-123.0290338,23,18,4,-1,14
522972,2017,4,15,49.25332355,-123.0900375,12,0,5,-1,15
307793,2010,3,8,49.29577524,-123.1498562,12,5,0,-1,18
344994,2011,4,3,49.23522521,-123.185251,15,6,6,-1,2
196149,2007,3,23,49.28376741,-123.1160956,18,13,4,-1,1
64770,2004,6,26,49.2610979,-123.0409008,4,30,5,-1,14
372734,2012,6,21,49.2812063,-123.0536372,12,53,3,-1,5
414783,2014,7,3,49.26251808,-123.0883213,3,0,3,-1,11
52444,2004,3,7,49.27437217,-123.1206071,17,30,6,-1,1
231261,2008,1,1,49.2575063,-123.0524616,12,0,1,-1,14
521437,2017,4,8,49.23848788,-123.1640084,18,0,5,-1,0
477960,2016,3,15,49.27661352,-123.0695365,13,41,1,-1,4
245432,2008,11,3,49.28142087,-123.1012334,21,40,0,-1,1
325030,2011,2,4,49.21057859,-123.1418096,17,0,4,-1,10
344753,2011,6,15,49.28379875,-123.1219115,21,0,2,-1,1
49920,2003,5,16,49.26980201,-123.0837633,17,50,4,-1,19
498855,2016,1,19,49.28721137,-123.1196399,8,0,1,-1,1
